lang,file,core_extended,speaker,wd_ID,wd,start,end,ref,tx,ft,mb_ID,mb,doreco-mb-algn,ps,gl,ph_ID,ph
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w717,si,179.99,180.145,0089_DoReCo_doreco_nngg1234_NB041016-01_A,"[...] hey, si si moo a"",","hey, we shall get you""",m801,si,,part,IRR,p1617 p1618,s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w718,moo,180.145,180.494,0089_DoReCo_doreco_nngg1234_NB041016-01_A,"[...] hey, si si moo a"",","hey, we shall get you""",m802,hoo,,vtr,get,p1619 p1620,m o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w719,a,180.494,180.701,0089_DoReCo_doreco_nngg1234_NB041016-01_A,"[...] hey, si si moo a"",","hey, we shall get you""",m803,a,,pro,2SG,p1621,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w720,<p:>,180.701,181.04,<p:>,<p:>,<p:>,m804,<p:>,,<p:>,<p:>,p1622,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w721,<<fp>>,181.04,181.237,0090_DoReCo_doreco_nngg1234_NB041016-01_A,****,****,m805,****,,****,****,p1623,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w722,ha,181.237,181.41,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m806,ha,,pro,3H.SG,p1624 p1625,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w723,ku,181.41,181.558,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m807,ku,,vtr,QUOT,p1626 p1627,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w724,<<on>hey>,181.558,182.09,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m808,hey,,interj,hey,p1628,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w725,gǁain,182.09,182.39,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m809,gǁain,,n,brown.hyena,p1629 p1630 p1631,|\|\_v a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w726,ng,182.39,182.43,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m810,ng,,pro,1SG,p1632,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w727,ǁʼae,182.43,182.64,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m811,ǁʼae,,vatr,go.away,p1633 p1634 p1635,|\|\_> a e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w728,ng,182.64,182.73,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m812,ng,,part,and,p1636,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w729,ǃʼai,182.73,182.94,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m813,ǃʼai,,vtr,call,p1637 p1638 p1639,!\_> a i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w730,nǃaun,182.94,183.207,0091_DoReCo_doreco_nngg1234_NB041016-01_A,"(hm) ha ku, ""hey, gǁain, ng ǁʼae ng ǃʼai nǃaun"",","he (J) says ""hey, hyena, I go and call the hare""",m814,nǃau,,n,hare,p1640 p1641 p1642,!\~ a~ u~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w731,<p:>,183.207,183.58,<p:>,<p:>,<p:>,m815,<p:>,,<p:>,<p:>,p1643,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w732,ng,183.58,183.68,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m816,ng,,pro,1SG,p1644,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w733,ku,183.68,183.87,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m817,ku,,vtr,QUOT,p1645 p1646,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w734,<<fm>nou>,183.87,184.109,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m818,nou,,adv,now,p1647,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w735,a,184.109,184.2,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m819,a,,pro,2SG,p1648,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w736,see,184.2,184.39,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m820,see,,vatr,come,p1649 p1650,s e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w737,ng,184.39,184.46,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m821,ng,,pro,1SG,p1651,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w738,ǃabi,184.46,184.763,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m822,ǃabi,,vatr,ride,p1652 p1653 p1654 p1655,!\ a b i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w739,<p:>,184.763,184.764,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m823,<p:>,,<p:>,<p:>,p1656,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w740,a,184.764,184.891,0092_DoReCo_doreco_nngg1234_NB041016-01_A,"ng ku, ""nou a see ng ǃabi a"",","I say ""come now, I ride you""",m824,a,,pro,2SG,p1657,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w741,<p:>,184.891,185.205,<p:>,<p:>,<p:>,m825,<p:>,,<p:>,<p:>,p1658,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w742,ha,185.205,185.32,0093_DoReCo_doreco_nngg1234_NB041016-01_A,"ha kxʼuu a haasi,",he (J) makes you (H) (to be) a horse,m826,ha,,pro,3H.SG,p1659 p1660,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w743,kxʼuu,185.32,185.539,0093_DoReCo_doreco_nngg1234_NB041016-01_A,"ha kxʼuu a haasi,",he (J) makes you (H) (to be) a horse,m827,kxʼuu,,vtr,make,p1661 p1662,kx_> u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w744,a,185.539,185.678,0093_DoReCo_doreco_nngg1234_NB041016-01_A,"ha kxʼuu a haasi,",he (J) makes you (H) (to be) a horse,m828,a,,pro,2SG.DAT,p1663,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w745,haasi,185.678,186.139,0093_DoReCo_doreco_nngg1234_NB041016-01_A,"ha kxʼuu a haasi,",he (J) makes you (H) (to be) a horse,m829 m830,haa -si,,n -nsf,horse -LOAN.SG,p1664 p1665 p1666 p1667,h\ a s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w746,<p:>,186.139,186.44,<p:>,<p:>,<p:>,m831,<p:>,,<p:>,<p:>,p1668,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w747,nǃaun,186.44,186.63,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m832,nǃau,,n,hare,p1669 p1670 p1671,!\~ a~ u~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w748,nǁae,186.63,186.81,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m833,nǁae,,adv,then,p1672 p1673 p1674,|\|\~ a e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w749,sii,186.81,187,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m834,sii,,vatr,come,p1675 p1676,s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w750,ng,187,187.052,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m835,ng,,part,?,p1677,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w751,<<ui>>,187.052,187.256,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m836,****,,****,****,p1678,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w752,ǀaruke,187.256,187.64,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m837 m838,*ǀar -ke,end start,*** -vsf,*** -?,p1679 p1680 p1681 p1682 p1683 p1684,|\ a 4 u k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w753,suin,187.64,187.87,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m839,suin,,vitr,sit.down,p1685 p1686 p1687,s u~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w754,gǁain,187.87,188.104,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m840,gǁain,,n,brown.hyena,p1688 p1689 p1690,|\|\_v a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w755,ǃoqe,188.104,188.4,0094_DoReCo_doreco_nngg1234_NB041016-01_A,"nǃaun nǁae sii ng [...] ǀaruke suin gǁain ǃoqe,",,m841,ǃoqe,,n,back,p1691 p1692 p1693,!\ o_?\ e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w756,<p:>,188.4,188.704,<p:>,<p:>,<p:>,m842,<p:>,,<p:>,<p:>,p1694,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w757,gǁainya,188.704,189.012,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m843 m844,gǁain -a,,n -nsf,brown.hyena -?,p1695 p1696 p1697 p1698,|\|\_v a~ i~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w758,ng,189.012,189.157,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m845,ng,,part,?,p1699,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w759,<p:>,189.157,189.191,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m846,<p:>,,<p:>,<p:>,p1700,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w760,oro,189.191,189.47,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m847,oro,,vitr,jump,p1701 p1702 p1703,o 4 o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w761,gǁainya,189.47,189.819,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m848 m849,gǁain -a,,n -nsf,brown.hyena -?,p1704 p1705 p1706 p1707,|\|\_v a~ i~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w762,<<ui>>,189.819,189.91,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m850,****,,****,****,p1708,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w763,oroa,189.91,190.213,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m851 m852,oro -a,,vitr -vsf,jump -IMP.SG,p1709 p1710 p1711 p1712,o 4 o a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w764,oroa,190.213,190.607,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m853 m854,oro -a,,vitr -vsf,jump -IMP.SG,p1713 p1714 p1715 p1716,o 4 o a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w765,nǀa,190.607,190.88,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m855,nǀa,,part,PURP,p1717 p1718,|\~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w766,ng,190.88,190.95,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m856,ng,,pro,1SG,p1719,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w767,nǀaa,190.95,191.226,0095_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya ng oro, gǁainya (...) oroa, oroa, nǀa ng nǀaa,",,m857,nǀaa,,vatr,see,p1720 p1721,|\~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w768,<p:>,191.226,191.44,<p:>,<p:>,<p:>,m858,<p:>,,<p:>,<p:>,p1722,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w769,gǁainya,191.44,191.77,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m859 m860,gǁain -a,,n -nsf,brown.hyena -?,p1723 p1724 p1725 p1726,|\|\_v a~ i~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w770,oro,191.77,192.047,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m861,oro,,vitr,jump,p1727 p1728 p1729,o 4 o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w771,ha,192.047,192.184,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m862,ha,,pro,3H.SG,p1730 p1731,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w772,ǃqhaike,192.184,192.69,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m863 m864,ǃqhai -ke,,vitr -vsf,diarrhoea -?,p1732 p1733 p1734 p1735 p1736,!\q_h a i k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w773,gǁainya,192.69,193.128,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m865 m866,gǁain -a,,n -nsf,brown.hyena -?,p1737 p1738 p1739 p1740,|\|\_v a~ i~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w774,<p:>,193.128,193.25,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m867,<p:>,,<p:>,<p:>,p1741,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w775,oro,193.25,193.49,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m868,oro,,vitr,buck,p1742 p1743 p1744,o 4 o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w776,ha,193.49,193.601,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m869,ha,,pro,3H.SG,p1745 p1746,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w777,ǃkhaike,193.601,193.94,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m870 m871,ǃkhai -ke,,vtr -vsf,?begin -?,p1747 p1748 p1749 p1750 p1751 p1752,!\ k_h a i k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w778,ha,193.94,194.02,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m872,ha,,pro,3H.SG,p1753 p1754,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w779,ku,194.02,194.13,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m873,ku,,vtr,QUOT,p1755 p1756,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w780,ng,194.13,194.17,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m874,ng,,part,OBL,p1757,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w781,ǀʼhuun,194.17,194.383,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m875,ǀʼhuun,,n,white.person,p1758 p1759,|\~_h u~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w782,gǀa,194.383,194.55,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m876,gǀa,,pro,2SG.Q,p1760 p1761,|\_v a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w783,ǁu,194.55,194.67,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m877,ǁu,,part,NEG,p1762 p1763,|\|\ u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w784,nǀai,194.67,194.85,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m878,nǀai,,vatr,see,p1764 p1765 p1766,|\~ a i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w785,ha,194.85,195.015,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m879,ha,,pro,3H.SG,p1767 p1768,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w786,ku,195.015,195.199,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m880,ku,,part,?,p1769 p1770,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w787,<<ui>ǃqhaike>,195.199,195.392,0096_DoReCo_doreco_nngg1234_NB041016-01_A,"gǁainya oro, ha ǃqhaike, gǁainya oro, ha ǃkhaike, ha ku ng ǀʼhuunsi, ""gǀa ǁu nǀai, ha ku ǃqhaike,","the hyena jumps, he shits, the hyena jumps, he shits, he (J? or HA?) says to the Boer ""don't you see he/his ?",m881,ǃqhai,,n,diarrhoea,p1771 p1772,<p:> <p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w788,<p:>,195.392,195.698,<p:>,<p:>,<p:>,m882,<p:>,,<p:>,<p:>,p1773,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w789,<<fm>want>,195.698,195.89,0097_DoReCo_doreco_nngg1234_NB041016-01_A,"want (...) ku ǃqhaike a ǃqxʼabesi"",",,m883,want,,conj,because,p1774,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w790,<<fs>>,195.89,196.049,0097_DoReCo_doreco_nngg1234_NB041016-01_A,"want (...) ku ǃqhaike a ǃqxʼabesi"",",,m884,****,,****,****,p1775,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w791,ku,196.049,196.217,0097_DoReCo_doreco_nngg1234_NB041016-01_A,"want (...) ku ǃqhaike a ǃqxʼabesi"",",,m885,ku,,pro,3H.SG,p1776 p1777,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w792,ǃqhaike,196.217,196.551,0097_DoReCo_doreco_nngg1234_NB041016-01_A,"want (...) ku ǃqhaike a ǃqxʼabesi"",",,m886 m887,ǃqhai -ke,,vitr -vsf,diarrhoea -?,p1778 p1779 p1780 p1781 p1782,!\q_h a i k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w793,a,196.551,196.677,0097_DoReCo_doreco_nngg1234_NB041016-01_A,"want (...) ku ǃqhaike a ǃqxʼabesi"",",,m888,a,,pro,2SG,p1783,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w794,ǃqxʼabesi,196.677,197.17,0097_DoReCo_doreco_nngg1234_NB041016-01_A,"want (...) ku ǃqhaike a ǃqxʼabesi"",",,m889 m890,ǃqxʼabe -si,,n -nsf,cream -SGLT,p1784 p1785 p1786 p1787 p1788 p1789,!\qX_> a b e s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w795,<p:>,197.17,197.529,<p:>,<p:>,<p:>,m891,<p:>,,<p:>,<p:>,p1790,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w796,o,197.529,197.69,0098_DoReCo_doreco_nngg1234_NB041016-01_A,"o, ǀʼhuunsi ku, ""o a ǃqhaike ng ǃqxʼabesi"",","oh"", the Boer says ""oh, you shit my cream""",m892,o,,interj,oh,p1791,o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w797,ǀʼhuunsi,197.69,198.05,0098_DoReCo_doreco_nngg1234_NB041016-01_A,"o, ǀʼhuunsi ku, ""o a ǃqhaike ng ǃqxʼabesi"",","oh"", the Boer says ""oh, you shit my cream""",m893 m894,ǀʼhuun -si,,n -nsf,white.person -SGLT,p1792 p1793 p1794 p1795,|\~_h u~ s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w798,ku,198.05,198.23,0098_DoReCo_doreco_nngg1234_NB041016-01_A,"o, ǀʼhuunsi ku, ""o a ǃqhaike ng ǃqxʼabesi"",","oh"", the Boer says ""oh, you shit my cream""",m895,ku,,vtr,QUOT,p1796 p1797,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w799,o,198.23,198.41,0098_DoReCo_doreco_nngg1234_NB041016-01_A,"o, ǀʼhuunsi ku, ""o a ǃqhaike ng ǃqxʼabesi"",","oh"", the Boer says ""oh, you shit my cream""",m896,o,,interj,oh,p1798,o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w800,a,198.41,198.54,0098_DoReCo_doreco_nngg1234_NB041016-01_A,"o, ǀʼhuunsi ku, ""o a ǃqhaike ng ǃqxʼabesi"",","oh"", the Boer says ""oh, you shit my cream""",m897,a,,pro,2SG,p1799,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w801,ǃqhaike,198.54,198.905,0098_DoReCo_doreco_nngg1234_NB041016-01_A,"o, ǀʼhuunsi ku, ""o a ǃqhaike ng ǃqxʼabesi"",","oh"", the Boer says ""oh, you shit my cream""",m898 m899,ǃqhai -ke,,vitr -vsf,diarrhoea -?,p1800 p1801 p1802 p1803 p1804,!\q_h a i k e
